Rk,Player,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90
710,Justin Diehl,"FW,MF",Köln,de Bundesliga,18.0,7,1,168,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.4,6.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.23,0.12,0.23
2841,Simon Zoller,"FW,MF",Bochum,de Bundesliga,32.0,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,Famara Diedhiou,"FW,MF",Granada,es La Liga,30.0,8,0,89,1.0,0,1,1,0,0,0,1,0,0.5,0.2,0.7,5.0,0.0,19.0,0.0,1.01,1.01,0.0,1.01,0.5,0.21,0.71,0.5,0.71
1268,Julian Justvan,"FW,MF",Hoffenheim,de Bundesliga,25.0,4,0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,8.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
706,Brahim Díaz,"FW,MF",Real Madrid,es La Liga,23.0,31,18,1545,17.2,8,6,14,8,0,0,0,0,5.7,4.4,10.1,76.0,75.0,166.0,0.47,0.35,0.82,0.47,0.82,0.33,0.26,0.59,0.33,0.59
119,Christopher Antwi-Adjei,"FW,MF",Bochum,de Bundesliga,29.0,25,11,1216,13.5,2,2,4,2,0,0,5,0,2.2,3.5,5.7,50.0,28.0,138.0,0.15,0.15,0.3,0.15,0.3,0.16,0.26,0.42,0.16,0.42
915,Chris Führich,"FW,MF",Stuttgart,de Bundesliga,25.0,34,33,2567,28.5,8,7,15,8,0,1,2,0,6.6,8.0,13.8,153.0,145.0,259.0,0.28,0.25,0.53,0.28,0.53,0.23,0.28,0.51,0.2,0.49
580,Ángel Correa,"FW,MF",Atlético Madrid,es La Liga,28.0,32,14,1528,17.0,9,2,11,8,1,1,3,0,7.9,3.6,10.8,40.0,61.0,128.0,0.53,0.12,0.65,0.47,0.59,0.47,0.21,0.68,0.42,0.63
1531,José Luis Morales,"FW,MF",Villarreal,es La Liga,36.0,29,8,1048,11.6,7,0,7,7,0,0,0,0,5.6,0.6,6.1,29.0,17.0,79.0,0.6,0.0,0.6,0.6,0.6,0.48,0.05,0.52,0.48,0.52
2805,Mattia Zaccagni,"FW,MF",Lazio,it Serie A,28.0,28,24,1956,21.7,6,1,7,6,0,0,8,0,4.7,2.9,7.6,88.0,55.0,209.0,0.28,0.05,0.32,0.28,0.32,0.22,0.13,0.35,0.22,0.35
2513,Filip Stojilković,"FW,MF",Darmstadt 98,de Bundesliga,23.0,6,0,154,1.7,0,0,0,0,0,0,1,0,0.2,0.0,0.2,4.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11
1295,Jakub Kamiński,"FW,MF",Wolfsburg,de Bundesliga,21.0,17,4,473,5.3,0,2,2,0,0,0,0,0,0.5,0.7,1.1,13.0,18.0,53.0,0.0,0.38,0.38,0.0,0.38,0.09,0.13,0.22,0.09,0.22
581,Joaquín Correa,"FW,MF",Marseille,fr Ligue 1,28.0,12,6,430,4.8,0,0,0,0,0,0,2,0,0.6,0.7,1.4,9.0,25.0,57.0,0.0,0.0,0.0,0.0,0.0,0.13,0.16,0.29,0.13,0.29
2624,Adama Traoré,"FW,MF",Fulham,eng Premier League,27.0,17,1,377,4.2,2,3,5,2,0,0,2,0,1.5,0.7,2.2,29.0,16.0,48.0,0.48,0.72,1.19,0.48,1.19,0.36,0.17,0.53,0.36,0.53
2799,Kenan Yıldız,"FW,MF",Juventus,it Serie A,18.0,27,9,952,10.6,2,0,2,2,0,0,3,0,1.6,1.1,2.7,32.0,40.0,73.0,0.19,0.0,0.19,0.19,0.19,0.15,0.1,0.26,0.15,0.26
971,Farés Ghedjemis,"FW,MF",Frosinone,it Serie A,20.0,6,1,182,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.3,7.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.13,0.06,0.13
1299,Lee Kang-in,"FW,MF",Paris S-G,fr Ligue 1,22.0,23,18,1464,16.3,3,4,7,3,0,0,2,0,1.5,2.3,3.7,50.0,103.0,150.0,0.18,0.25,0.43,0.18,0.43,0.09,0.14,0.23,0.09,0.23
976,Bryan Gil,"FW,MF",Tottenham,eng Premier League,22.0,11,2,209,2.3,0,0,0,0,0,0,0,0,0.8,0.2,1.0,11.0,16.0,49.0,0.0,0.0,0.0,0.0,0.0,0.32,0.09,0.41,0.32,0.41
985,Jamie Gittens,"FW,MF",Dortmund,de Bundesliga,18.0,25,14,1058,11.8,1,4,5,1,0,0,1,0,2.2,2.8,5.0,64.0,26.0,105.0,0.09,0.34,0.43,0.09,0.43,0.19,0.24,0.43,0.19,0.43
176,Shavy Babicka,"FW,MF",Toulouse,fr Ligue 1,23.0,12,4,373,4.1,1,0,1,1,0,0,0,0,0.6,0.1,0.7,17.0,8.0,64.0,0.24,0.0,0.24,0.24,0.24,0.14,0.03,0.17,0.14,0.17
1221,Adnan Januzaj,"FW,MF",Sevilla,es La Liga,28.0,8,0,193,2.1,0,0,0,0,0,0,0,0,0.6,0.0,0.6,1.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.28,0.02,0.3,0.28,0.3
987,Serge Gnabry,"FW,MF",Bayern Munich,de Bundesliga,28.0,10,5,432,4.8,3,1,4,3,0,0,0,0,2.4,1.2,3.7,23.0,23.0,49.0,0.62,0.21,0.83,0.62,0.83,0.51,0.26,0.77,0.51,0.77
2524,Isaac Success,"FW,MF",Udinese,it Serie A,27.0,27,9,880,9.8,1,1,2,1,0,1,4,0,2.7,1.1,3.0,15.0,17.0,51.0,0.1,0.1,0.2,0.1,0.2,0.28,0.11,0.39,0.2,0.31
1301,Yann Karamoh,"FW,MF",Montpellier,fr Ligue 1,25.0,12,1,284,3.2,1,0,1,1,0,0,1,0,0.8,0.2,1.0,7.0,3.0,28.0,0.32,0.0,0.32,0.32,0.32,0.26,0.06,0.32,0.26,0.32
2656,Enes Ünal,"FW,MF",Bournemouth,eng Premier League,26.0,16,2,328,3.6,2,2,4,2,0,0,1,0,2.9,1.0,3.9,4.0,7.0,28.0,0.55,0.55,1.1,0.55,1.1,0.8,0.28,1.07,0.8,1.07
596,Tanguy Coulibaly,"FW,MF",Montpellier,fr Ligue 1,22.0,16,7,623,6.9,1,0,1,1,0,0,2,0,2.6,0.8,3.3,27.0,13.0,48.0,0.14,0.0,0.14,0.14,0.14,0.37,0.11,0.48,0.37,0.48
2789,Xeber,"FW,MF",Alavés,es La Liga,26.0,10,3,302,3.4,0,0,0,0,0,0,1,0,0.4,0.6,1.0,6.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.11,0.19,0.3,0.11,0.3
2657,Enes Ünal,"FW,MF",Getafe,es La Liga,26.0,3,1,140,1.6,0,1,1,0,0,0,0,0,0.1,0.4,0.5,2.0,1.0,7.0,0.0,0.64,0.64,0.0,0.64,0.06,0.24,0.3,0.06,0.3
697,Amad Diallo,"FW,MF",Manchester Utd,eng Premier League,21.0,9,3,390,4.3,1,1,2,1,0,0,1,0,0.5,1.1,1.6,11.0,10.0,31.0,0.23,0.23,0.46,0.23,0.46,0.12,0.24,0.36,0.12,0.36
1228,Jeffinho,"FW,MF",Lyon,fr Ligue 1,23.0,10,3,308,3.4,1,1,2,1,0,0,0,0,1.0,0.6,1.6,15.0,14.0,36.0,0.29,0.29,0.58,0.29,0.58,0.3,0.18,0.48,0.3,0.48
1150,Lucas Höler,"FW,MF",Freiburg,de Bundesliga,29.0,33,26,2305,25.6,7,2,9,6,1,2,7,0,8.6,2.1,9.1,24.0,49.0,153.0,0.27,0.08,0.35,0.23,0.31,0.34,0.08,0.42,0.27,0.36
850,Khalil Fayad,"FW,MF",Montpellier,fr Ligue 1,19.0,23,11,1025,11.4,3,0,3,3,0,0,2,0,1.9,0.5,2.4,18.0,35.0,47.0,0.26,0.0,0.26,0.26,0.26,0.17,0.04,0.21,0.17,0.21
108,Felipe Anderson,"FW,MF",Lazio,it Serie A,30.0,38,33,2770,30.8,5,6,11,5,0,0,3,0,4.4,6.3,10.7,108.0,126.0,226.0,0.16,0.19,0.36,0.16,0.36,0.14,0.21,0.35,0.14,0.35
946,Gonzalo García,"FW,MF",Real Madrid,es La Liga,19.0,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16
2508,Raheem Sterling,"FW,MF",Chelsea,eng Premier League,28.0,31,22,1978,22.0,8,4,12,8,0,0,7,0,6.5,4.5,11.0,120.0,78.0,242.0,0.36,0.18,0.55,0.36,0.55,0.29,0.2,0.5,0.29,0.5
22,Sargis Adamyan,"FW,MF",Köln,de Bundesliga,30.0,20,8,801,8.9,1,2,3,1,0,0,2,0,4.1,2.0,6.1,15.0,18.0,42.0,0.11,0.22,0.34,0.11,0.34,0.46,0.23,0.69,0.46,0.69
182,Jaime Báez,"FW,MF",Frosinone,it Serie A,28.0,11,6,500,5.6,1,0,1,1,0,0,1,0,0.5,0.5,1.0,12.0,29.0,39.0,0.18,0.0,0.18,0.18,0.18,0.08,0.1,0.18,0.08,0.18
949,Rubén García,"FW,MF",Osasuna,es La Liga,30.0,30,19,1547,17.2,3,2,5,3,0,0,1,0,2.3,3.3,5.6,16.0,59.0,117.0,0.17,0.12,0.29,0.17,0.29,0.13,0.19,0.33,0.13,0.33
948,Raúl García,"FW,MF",Athletic Club,es La Liga,37.0,20,1,420,4.7,1,0,1,1,0,0,3,0,0.9,0.0,0.9,4.0,19.0,15.0,0.21,0.0,0.21,0.21,0.21,0.2,0.0,0.2,0.2,0.2
25,Karim Adeyemi,"FW,MF",Dortmund,de Bundesliga,21.0,21,10,913,10.1,3,1,4,3,0,0,6,1,3.5,2.0,5.5,52.0,26.0,96.0,0.3,0.1,0.39,0.3,0.39,0.34,0.2,0.54,0.34,0.54
2509,Trivante Stewart,"FW,MF",Salernitana,it Serie A,23.0,4,0,100,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.12,0.06,0.12
2814,Nicolò Zaniolo,"FW,MF",Aston Villa,eng Premier League,24.0,25,9,839,9.3,2,0,2,2,0,0,7,0,2.6,1.0,3.6,35.0,30.0,60.0,0.21,0.0,0.21,0.21,0.21,0.28,0.11,0.39,0.28,0.39
21,Junior Adamu,"FW,MF",Freiburg,de Bundesliga,22.0,15,0,105,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.2,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.16,0.05,0.16
1932,Ørjan Nyland,GK,Sevilla,es La Liga,32.0,24,24,2160,24.0,0,0,0,0,0,0,1,0,0.0,0.4,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
718,Stole Dimitrievski,GK,Rayo Vallecano,es La Liga,29.0,37,37,3330,37.0,0,0,0,0,0,0,2,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,Jaume Doménech,GK,Valencia,es La Liga,32.0,2,1,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301,José Sá,GK,Wolves,eng Premier League,30.0,35,35,3037,33.7,0,1,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0
1873,Keylor Navas,GK,Paris S-G,fr Ligue 1,36.0,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,Frederik Rønnow,GK,Union Berlin,de Bundesliga,30.0,33,33,2970,33.0,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
726,Yehvann Diouf,GK,Reims,fr Ligue 1,23.0,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2690,Bart Verbruggen,GK,Brighton,eng Premier League,20.0,21,21,1890,21.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1891,Manuel Neuer,GK,Bayern Munich,de Bundesliga,37.0,23,23,2053,22.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888,Neto,GK,Bournemouth,eng Premier League,34.0,32,32,2880,32.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,Lapo Nava,GK,Milan,it Serie A,19.0,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,Marcin Bułka,GK,Nice,fr Ligue 1,23.0,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,Sam Johnstone,GK,Crystal Palace,eng Premier League,30.0,20,20,1796,20.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2645,Stefano Turati,GK,Frosinone,it Serie A,21.0,31,31,2745,30.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,Moritz Nicolas,GK,Gladbach,de Bundesliga,25.0,27,27,2430,27.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,Vincenzo Fiorillo,GK,Salernitana,it Serie A,33.0,4,4,360,4.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2282,Francesco Rossi,GK,Atalanta,it Serie A,32.0,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,Massamba Ndiaye,GK,Clermont Foot,fr Ligue 1,21.0,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,Alexander Nübel,GK,Stuttgart,de Bundesliga,26.0,30,30,2700,30.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,Alaa Bellaarouch,GK,Strasbourg,fr Ligue 1,21.0,15,15,1350,15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2654,Sven Ulreich,GK,Bayern Munich,de Bundesliga,34.0,11,11,990,11.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2668,Álvaro Vallés,GK,Las Palmas,es La Liga,26.0,37,37,3263,36.3,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,Lukáš Hrádecký,GK,Leverkusen,de Bundesliga,33.0,33,33,2970,33.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,Marko Dmitrović,GK,Sevilla,es La Liga,31.0,13,13,1170,13.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,Gianluigi Donnarumma,GK,Paris S-G,fr Ligue 1,24.0,25,25,2169,24.1,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574,Radosław Majecki,GK,Monaco,fr Ligue 1,23.0,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,Jan Oblak,GK,Atlético Madrid,es La Liga,30.0,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2188,Aaron Ramsdale,GK,Arsenal,eng Premier League,25.0,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2106,Pavao Pervan,GK,Wolfsburg,de Bundesliga,35.0,9,9,810,9.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2101,Samuele Perisan,GK,Empoli,it Serie A,25.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,Mattia Perin,GK,Juventus,it Serie A,30.0,3,3,225,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2099,Simone Perilli,GK,Hellas Verona,it Serie A,28.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,Aitor Fernández,GK,Osasuna,es La Liga,32.0,7,6,551,6.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091,Daniel Peretz,GK,Bayern Munich,de Bundesliga,23.0,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,Dimitry Bertaud,GK,Montpellier,fr Ligue 1,25.0,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2202,Federico Ravaglia,GK,Bologna,it Serie A,23.0,6,6,535,5.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,David Raya,GK,Arsenal,eng Premier League,27.0,32,32,2880,32.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,Paulo Gazzaniga,GK,Girona,es La Liga,31.0,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
2082,Iñaki Peña,GK,Barcelona,es La Liga,24.0,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966,Luca Gemello,GK,Torino,it Serie A,23.0,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Julen Agirrezabala,GK,Athletic Club,es La Liga,22.0,4,2,238,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,Wladimiro Falcone,GK,Lecce,it Serie A,28.0,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.0,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2109,Denis Petrić,GK,Nantes,fr Ligue 1,35.0,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,David Gil,GK,Cádiz,es La Liga,29.0,5,4,372,4.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2111,Đorđe Petrović,GK,Chelsea,eng Premier League,23.0,23,22,1987,22.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,Raúl Fernández,GK,Granada,es La Liga,35.0,4,4,280,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,Mark Flekken,GK,Brentford,eng Premier League,30.0,37,37,3285,36.5,0,1,1,0,0,0,3,0,0.0,0.5,0.5,0.0,5.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.01,0.01,0.0,0.01
887,Wes Foderingham,GK,Sheffield Utd,eng Premier League,32.0,30,29,2649,29.4,0,0,0,0,0,0,2,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2145,Nick Pope,GK,Newcastle Utd,eng Premier League,31.0,15,15,1345,14.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2172,Ionuț Radu,GK,Bournemouth,eng Premier League,26.0,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2173,Boris Radunović,GK,Cagliari,it Serie A,27.0,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,Marco Bizot,GK,Brest,fr Ligue 1,32.0,32,32,2876,32.0,0,0,0,0,0,0,3,1,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2134,Carlo Pinsoglio,GK,Juventus,it Serie A,33.0,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,André Ferreira,GK,Granada,es La Liga,27.0,15,14,1340,14.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2178,Predrag Rajković,GK,Mallorca,es La Liga,27.0,36,36,3240,36.0,0,0,0,0,0,0,2,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
317,Rubén Blanco,GK,Marseille,fr Ligue 1,28.0,2,1,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,Janis Blaswich,GK,RB Leipzig,de Bundesliga,32.0,21,21,1890,21.0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2125,Jordan Pickford,GK,Everton,eng Premier League,29.0,38,38,3420,38.0,0,0,0,0,0,0,5,0,0.0,0.1,0.1,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,Daniel Fuzato,GK,Getafe,es La Liga,26.0,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,Fernando,GK,Almería,es La Liga,33.0,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2832,Michael Zetterer,GK,Werder Bremen,de Bundesliga,28.0,27,27,2430,27.0,0,0,0,0,0,0,2,0,0.1,0.2,0.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
2827,Robin Zentner,GK,Mainz 05,de Bundesliga,28.0,30,30,2700,30.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,Alexander Brunst,GK,Darmstadt 98,de Bundesliga,28.0,3,3,270,3.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2212,Pepe Reina,GK,Villarreal,es La Liga,40.0,2,2,180,2.0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2216,Guillaume Restes,GK,Toulouse,fr Ligue 1,18.0,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,Stefan Ortega,GK,Manchester City,eng Premier League,30.0,9,5,635,7.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2724,Odisseas Vlachodimos,GK,Nott'ham Forest,eng Premier League,29.0,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
1976,André Onana,GK,Manchester Utd,eng Premier League,27.0,38,38,3420,38.0,0,0,0,0,0,0,5,0,0.0,0.1,0.1,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
